index,dpt_pseudotime
Run5_122293366995766,0.5265286
Run5_122293379357555,0.019236311
Run5_122293380103390,0.8264716
Run5_122293398682475,0.11905516
Run5_122293398691236,0.20639053
Run5_122308384443244,0.29839522
Run5_122308384647606,0.13229665
Run5_122308384737070,0.1845983
Run5_122308384909171,0.19820288
Run5_122308399586523,0.5734698
Run5_122308411669932,0.285805
Run5_122308412197221,0.81574404
Run5_122308430511405,0.40065035
Run5_122308430838108,0.032989096
Run5_122308431309166,0.66248256
Run5_122308431337893,0.18483731
Run5_122308431338283,0.24975409
Run5_122310397676468,0.07064413
Run5_122310424975069,0.57012004
Run5_122310425794860,0.5018331
Run5_122428777683302,0.11693559
Run5_122428792990964,0.13660057
Run5_122428804945757,0.48564318
Run5_122428805495539,0.6685168
Run5_122428805827310,0.59512407
Run5_122428824382372,0.680704
Run5_122436428426011,0.23601557
Run5_122436443392756,0.38601372
Run5_122436443553141,0.06552408
Run5_122436443565299,0.28761208
Run5_122436443618091,0.22753155
Run5_122436455394659,0.044693828
Run5_122436474812148,0.26072437
Run5_122436475050395,0.02563884
Run5_122514677058797,0.19444981
Run5_122514677385454,0.5710783
Run5_122514691804534,0.17684115
Run5_122514692065654,0.3146166
Run5_122514692492718,0.5892987
Run5_122514704584094,0.2186535
Run5_122514704643886,0.51055527
Run5_122514704911077,0.19127302
Run5_125042414446436,0.29411724
Run5_125042414704491,0.23781523
Run5_125042426764206,0.48430926
Run5_125042426828509,0.2378108
Run5_125042427049836,0.36168924
Run5_125042445924214,0.20604615
Run5_125197018937182,0.28524265
Run5_125197033039598,0.64217114
Run5_125197033061236,0.26130167
Run5_125197033884069,0.18624222
Run5_125197046376694,0.21620686
Run5_125197064496949,0.27445993
Run5_125197065312485,0.5221069
Run5_125239700146011,0.3012023
Run5_125239700155227,0.5959103
Run5_125239715023597,0.21116641
Run5_125239726848939,0.29343212
Run5_125239727181230,0.52287287
Run5_125239746320308,0.03337132
Run5_125247350271261,0.042056464
Run5_125247364749540,0.05108198
Run5_125247365004004,0.56261814
Run5_125247377590110,0.114509664
Run5_125247378050334,0.14663152
Run5_125247396146101,0.295373
Run5_125677920500981,0.33921412
Run5_125677967399333,0.0629256
Run5_125719945824108,0.03410317
Run5_125719946058019,0.6117639
Run5_125719958207861,0.15043268
Run5_125719958646046,0.5860264
Run5_125719958739371,0.26169622
Run5_125719976995238,0.42665672
Run5_125719977089261,0.7129636
Run5_125728279681446,0.21689229
Run5_125728279907187,0.22779678
Run5_125728279910172,0.5599431
Run5_125728298559323,0.5419153
Run5_125745298565044,0.0742155
Run5_125745312459702,0.059270855
Run5_125745312717548,0.018773507
Run5_125745325361886,0.03890257
Run5_125745344494964,0.36462757
Run5_126132114024668,0.045221742
Run5_126132128245611,0.13788149
Run5_126132128734622,0.29602042
Run5_126132159888669,0.5690845
Run5_126132159965094,0.07845511
Run5_126149024704286,0.45586511
Run5_126149024726443,0.13714609
Run5_126149040130797,0.2297292
Run5_126149040133876,0.22274245
Run5_126218845928365,0.28138128
Run5_126218864285990,0.5362067
Run5_126227569371059,0.314983
Run5_126227569404333,0.7043729
Run5_126227588246438,0.25371444
Run5_126227588954421,0.1700263
Run5_126293994498979,0.5873634
Run5_126293994851187,0.26304573
Run5_126293995112299,0.17307033
Run5_126294007180148,0.7672249
Run5_126294026270621,0.20303628
Run5_126294026271155,0.10424974
Run5_126364056237940,0.5076222
Run5_126364088227573,0.63925403
Run5_126680929614636,0.112377994
Run5_126680957110636,0.05861522
Run5_126680976512862,0.16893393
Run5_126681615386990,0.38713136
Run5_126681615910637,0.1900872
Run5_126681616140653,0.044269595
Run5_126681646774702,0.22484986
Run5_126681647016292,0.5028176
Run5_126681647597870,0.21268283
Run5_126706297486118,0.25607008
Run5_126706311458101,0.23483567
Run5_126706311674293,0.5581145
Run5_126706311679196,0.085523255
Run5_126706312174940,0.06741965
Run5_126706324227893,0.8090766
Run5_126706342876973,0.25221276
Run5_126707773860123,0.18678623
Run5_126707788369181,0.68967205
Run5_126707788373235,0.31336716
Run5_126707788531571,0.47574124
Run5_126707819829172,0.29344425
Run5_126765620939998,0.31164587
Run5_126765621164972,0.19794759
Run5_126765621692765,0.03555747
Run5_126765636115750,0.30890325
Run5_126765636139947,0.347365
Run5_126765636409589,0.24795619
Run5_126765667924829,0.30366194
Run5_126776224102827,0.06292718
Run5_126776224724830,0.10992869
Run5_126776224738524,0.116217926
Run5_126776239353140,0.30116668
Run5_126776251632476,0.24651383
Run5_126834206226155,0.5673211
Run5_126834206533998,0.14207695
Run5_126834206791470,0.23245668
Run5_126834220907299,0.28521618
Run5_126834233760563,0.13651627
Run5_126834233797340,0.6457858
Run5_126835145795894,0.5480284
Run5_126835146021107,0.25548768
Run5_126835146481059,0.49296892
Run5_126835160440116,0.29850805
Run5_126835192163230,0.021962117
Run5_126835192420148,0.61384434
Run5_126836637030117,0.11066989
Run5_126836637060515,0.67176425
Run5_126836649408237,0.13922293
Run5_126836650208541,0.17782864
Run5_126836650231731,0.3192274
Run5_126836668226926,0.42114586
Run5_126836668483956,0.22085042
Run5_126885746040093,0.5544303
Run5_126885746101085,0.6360269
Run5_126885746359029,0.35362476
Run5_126885760486835,0.042858034
Run5_126885760723373,0.20728986
Run5_126885760780133,0.05512179
Run5_126885773098203,0.632696
Run5_126885773142252,0.47490025
Run5_126886685367220,0.2210511
Run5_126886699977564,0.03483195
Run5_126886699980715,0.096552856
Run5_126886700497331,0.6702248
Run5_126886700862307,0.5012131
Run5_126886713386862,0.14391965
Run5_126886713416990,0.35298124
Run5_126886732060980,0.22715878
Run5_129457491692468,0.2573673
Run5_129457506409181,0.7057294
Run5_129457506597302,0.25928885
Run5_129457506937244,0.061489563
Run5_129457519184181,0.17281137
Run5_129457519249125,0.2708679
Run5_129457519483739,0.12761694
Run5_129457538329822,0.49753478
Run5_129497354422581,0.09612843
Run5_129497354946403,0.4480446
Run5_129497369332638,0.22466487
Run5_129497369852710,0.23662518
Run5_129497382209436,0.3945152
Run5_129497382402997,0.15364912
Run5_129497401051374,0.66391504
Run5_129565671475485,0.12606038
Run5_129565671704435,0.19749656
Run5_129565671775652,0.36290443
Run5_129565698939611,0.36666933
Run5_129565699292059,0.076719254
Run5_129565717350748,0.14055547
Run5_129565717388126,0.2641087
Run5_129565717556518,0.088731974
Run5_129582985530795,0.5359006
Run5_129582985832693,0.38653663
Run5_129583000436124,0.5308775
Run5_129583012596531,0.13649604
Run5_129583031437660,0.3322313
Run5_129663530653924,0.29329357
Run5_129663530818475,0.5833943
Run5_129663543196534,0.06633791
Run5_129663543397093,0.30308864
Run5_129663543761636,0.1615973
Run5_129663543924957,0.22039038
Run5_129663562050460,0.13191211
Run5_129663562111708,0.044283655
Run5_129663562627955,0.20071597
Run5_129978391181740,0.2922012
Run5_129978405927645,0.286845
Run5_129978418448620,0.88585186
Run5_129978437586219,0.3269153
Run5_129978437684134,0.2207658
Run5_130057594685358,0.1914766
Run5_130057607207140,0.041994374
Run5_130057625356214,0.4626891
Run5_130057625524518,0.29138407
Run5_130126447565227,0.11735783
Run5_130126447762843,0.037356786
Run5_130126448023779,0.5906501
Run5_130126448114988,0.633628
Run5_130126460415203,0.28940058
Run5_130134888533422,0.24671654
Run5_130134888630581,0.22478521
Run5_130134916127142,0.036571413
Run5_130134916348653,0.17182456
Run5_130134916622766,0.14089425
Run5_130134934968181,0.19046025
Run5_130134935452910,0.2445518
Run5_130134935554982,0.20027448
Run5_130142285248300,0.2063829
Run5_130142285516003,0.068480805
Run5_130142286011806,0.39261928
Run5_130142297810790,0.119281515
Run5_130142297868724,0.10818996
Run5_130142316685683,0.58911955
Run5_130142316719326,0.8535789
Run5_130142316907428,0.564053
Run5_130144687249181,0.39510572
Run5_130144687274350,0.20009679
Run5_130144701369189,0.745984
Run5_130144701409587,0.16166033
Run5_130144701438875,0.47891483
Run5_130144701441779,0.089020275
Run5_130144701472052,0.048235025
Run5_130144713988460,0.65250456
Run5_130144714287028,0.20429277
Run5_130144714508702,0.007967319
Run5_130144714574563,0.07050794
Run5_130144732663078,0.2758029
Run5_130144732666286,0.31704563
Run5_130184161672030,0.25918475
Run5_130185488709475,0.20901832
Run5_130185488984430,0.4847018
Run5_130185489499868,0.75034964
Run5_130185503561445,0.18136734
Run5_130185503651573,0.19289589
Run5_130185516440476,0.2985128
Run5_130185534851828,0.13850437
Run5_130185535118646,0.24437407
Run5_130194213035254,0.19519378
Run5_130194213288756,0.6127643
Run5_130194227747547,0.3064633
Run5_130194240064366,0.20668171
Run5_130194240919268,0.3578954
Run5_130194259233651,0.4126731
Run5_130203876543771,0.6576676
Run5_130203876805035,0.5347944
Run5_130203891448094,0.24592662
Run5_130203903814877,0.53534114
Run5_130203904334118,0.24432877
Run5_130529086105910,0.3065259
Run5_130529086859099,0.26604337
Run5_130529100716782,0.7948164
Run5_130529132669723,0.088983685
Run5_130531368482612,0.2767611
Run5_130531382381404,0.82525134
Run5_130531382446437,0.15000473
Run5_130531382671286,0.45103893
Run5_130531382910246,0.22474632
Run5_130531383162731,0.03901336
Run5_130531395065580,0.07776019
Run5_130531395594077,0.11288465
Run5_130531413907356,0.56281734
Run5_130531414108964,0.1357085
Run5_130531414400420,0.2708371
Run5_130531414718710,0.5382513
Run5_130624783576292,0.20570633
Run5_130624829443358,0.16847742
Run5_130624830225651,0.27992418
Run5_130675115256683,0.089521684
Run5_130675115412254,0.050405785
Run5_130675115707812,0.108902246
Run5_130675129636790,0.52962494
Run5_130675129665395,0.2644473
Run5_130675129829236,0.56844497
Run5_130675142212453,0.21618444
Run5_130675142220139,0.076156646
Run5_130693100394228,0.025974331
Run5_130736333449628,0.42403114
Run5_130736333639086,0.10170025
Run5_130736345701086,0.03333588
Run5_130736364939547,0.82162935
Run5_130754453063582,0.20696428
Run5_130754464836510,0.09011004
Run5_130754465622262,0.63226396
Run5_130754483735348,0.31116182
Run5_130754484594925,0.22377735
Run5_130761014307164,0.3085251
Run5_130761028922275,0.28250676
Run5_130761041529181,0.30880767
Run5_130761042286813,0.025619844
Run5_131089713491244,0.5741662
Run5_131089714243894,0.46613926
Run5_131089728170419,0.24201852
Run5_131089728490724,0.95262647
Run5_131089759647590,0.06947471
Run5_131089759685364,0.17564659
Run5_131089760472485,0.20670228
Run5_131097900801373,0.16431166
Run5_131097900824877,0.7856981
Run5_131097901034790,0.22841272
Run5_131097901558494,0.33005184
Run5_131097901611291,0.5091433
Run5_131097916198300,0.6070186
Run5_131097916201251,0.5177526
Run5_131097927993718,0.3540971
Run5_131097927997277,0.09241494
Run5_131097928555365,0.20019999
Run5_131097928812917,0.13625184
Run5_131175210662309,0.09379777
Run5_131175210937251,0.15680899
Run5_131175238004124,0.29125494
Run5_131175238224245,0.4316587
Run5_131175256832285,0.9171482
Run5_131217355106549,0.01556541
Run5_131217355290526,0.6972372
Run5_131217369524075,0.47354794
Run5_131217382140251,0.31318924
Run5_131217382594788,0.33295855
Run5_131217400978164,0.20999072
Run5_131234266277742,0.48641735
Run5_131234266310371,0.637328
Run5_131234266827181,0.5660716
Run5_131234280957724,0.5468486
Run5_131234293467061,0.07608837
Run5_131234293540789,0.10802421
Run5_131242050579678,0.11110015
Run5_131242078456628,0.012451201
Run5_131242078725939,0.27734777
Run5_131293456227060,0.2784652
Run5_131293471160755,0.20932631
Run5_131293483227549,0.5059715
Run5_131293502695772,0.1290788
Run5_131309562973021,0.53827155
Run5_131309590141149,0.7508719
Run5_131309590173998,0.2665123
Run5_131309608286054,0.9649772
Run5_131309609053542,0.20877872
Run5_131310501879069,0.2147864
Run5_131310502198700,0.6753378
Run5_131310502459251,0.12764241
Run5_131310528904501,0.6597821
Run5_131310528940446,0.27016595
Run5_131310528981876,0.48839915
Run5_131310529145268,0.1664973
Run5_131310529435420,0.23297836
Run5_133829902940382,0.33553892
Run5_133829917526772,0.23499079
Run5_133829917555421,0.1768224
Run5_133829929876395,0.28225663
Run5_133829929907949,0.076390326
Run5_133829930432821,0.2965069
Run5_133829930638757,0.48175794
Run5_133829948750636,0.24101305
Run5_133829949283748,0.25481954
Run5_133829949614302,0.27432334
Run5_133854465027427,0.2954421
Run5_133854479117219,0.21685958
Run5_133854479210205,0.20763738
Run5_133854479375781,0.1522355
Run5_133854479994206,0.06711341
Run5_133854492289318,0.3502871
Run5_133854492514532,0.11646102
Run5_133854492515555,0.13070846
Run5_133854510922614,0.024950543
Run5_133854511089565,0.37211934
Run5_133854511392629,0.2894409
Run5_133895281851764,0.2026457
Run5_133895282084595,0.21095806
Run5_133895282154718,0.16014293
Run5_133895294216940,0.5603259
Run5_133895312784222,0.2583505
Run5_133974589290918,0.20687343
Run5_133974589389612,0.25863394
Run5_133974589627685,0.2131708
Run5_133974589651166,0.06611592
Run5_133974590114214,0.20931023
Run5_133974590118189,0.059653457
Run5_133974604040539,0.19777343
Run5_133974635956653,0.19883695
Run5_133982106119388,0.03553453
Run5_133982106269492,0.09952427
Run5_133982106277676,0.25666568
Run5_133982133045085,0.11286962
Run5_133982133565685,0.20375605
Run5_133982151657835,0.23917359
Run5_134033659837219,0.12821594
Run5_134033672719085,0.2555235
Run5_134033673141165,0.23853517
Run5_134033673186532,0.2320178
Run5_134033691334573,0.08496447
Run5_134033691753907,0.45871305
Run5_134033691761451,0.64265037
Run5_134033691826397,0.024657672
Run5_134041162148772,0.21962696
Run5_134041176852398,0.01919934
Run5_134041188645670,0.4570536
Run5_134041189403886,0.19382517
Run5_134041208282342,0.55126804
Run5_134376303221492,0.10676695
Run5_134376318421412,0.1863841
Run5_134376349710253,0.03063229
Run5_134376349984542,0.10314219
Run5_134377525663523,0.257165
Run5_134377525884765,0.16490377
Run5_134377526181219,0.496456
Run5_134377538971363,0.7905074
Run5_134377557125406,0.10500609
Run5_134377557416179,0.39346045
Run5_134377557604637,0.045627
Run5_134447975552756,0.10450278
Run5_134447989975788,0.28590026
Run5_134447990234011,0.3718061
Run5_134448021911837,0.15340167
Run5_134472820778910,0.4627843
Run5_134472833551774,0.49535432
Run5_134472851732908,0.31588918
Run5_134472852258164,0.56330025
Run5_134472852268781,0.2918661
Run5_134522331883238,0.13642976
Run5_134522331948828,0.2745508
Run5_134522332207516,0.15277345
Run5_134522332367717,0.03184671
Run5_134522346564318,0.33905733
Run5_134522347051444,0.53377545
Run5_134522347346333,0.25078213
Run5_134522359994795,0.26871789
Run5_134522378512758,0.5039897
Run5_134522378835749,0.36508617
Run5_134530802575643,0.3548541
Run5_134530833963822,0.21772996
Run5_134531742550430,0.28774008
Run5_134531754642805,0.20286675
Run5_134531773294827,0.71345234
Run5_134531773549917,0.050505605
Run5_134531774106534,0.39742738
Run5_134539646298547,0.2874018
Run5_134539646450085,0.023182848
Run5_134539646719798,0.16222
Run5_134539646753132,0.16857912
Run5_134539660647150,0.46488017
Run5_134539660941100,0.038838893
Run5_134539661495646,0.22809182
Run5_134539673225565,0.63872707
Run5_134539673975542,0.177359
Run5_134540451342108,0.5662366
Run5_134540451559340,0.14854443
Run5_134540451559851,0.2842064
Run5_134540452018093,0.024553401
Run5_134540466244828,0.21663986
Run5_134540466272611,0.3028213
Run5_134540478856438,0.13698584
Run5_134540497440030,0.7118811
Run5_134540498188204,0.13869613
Run5_134592125360374,0.16574374
Run5_134592125361051,0.165216
Run5_134592140008363,0.045840494
Run5_134592140529052,0.1732919
Run5_134592140537253,0.62776774
Run5_134600581134243,0.7583172
Run5_134600596020571,0.6543943
Run5_134600596020581,0.600038
Run5_134600627186086,0.47646022
Run5_134600627481317,0.25003305
Run5_134936662235035,0.17260657
Run5_134936662236454,0.35911974
Run5_134936662752094,0.57197315
Run5_134936662793075,0.13261105
Run5_134936690023787,0.17637573
Run5_134936690055396,0.23555386
Run5_134936708471027,0.21092302
Run5_134936708630883,0.26937237
Run5_134936708733236,0.28082603
Run5_134938018867934,0.2532674
Run5_134938019158445,0.011168095
Run5_134938019350835,0.10417836
Run5_134938032257907,0.2301445
Run5_134938050620699,0.2330967
Run5_135014240704923,0.12769859
Run5_135014267173670,0.18806864
Run5_135014286286070,0.03495391
Run5_135014286290270,0.21394692
Run5_135064452482924,0.27726305
Run5_135064452549364,0.3452958
Run5_135064464767413,0.1489886
Run5_135064465107747,0.20501456
Run5_135081885584621,0.081871085
Run5_135081886411054,0.21153688
Run5_135081913084340,0.8446023
Run5_135081913342236,0.112580284
Run5_135081932283164,0.54673946
Run5_135081932307366,0.89837545
Run5_135149143643875,0.26822248
Run5_135149155964780,0.3034271
Run5_135149156525940,0.07052037
Run5_135149175552428,0.4834928
Run5_135149175585587,0.043767583
Run5_135149175621941,0.56305796
Run5_135150470909211,0.04790999
Run5_135150471080733,0.51084846
Run5_135150485588334,0.57017004
Run5_135150485596390,0.59284616
Run5_135150485751668,0.7543743
Run5_135150498696412,0.46459252
Run5_135150498856229,0.1237934
Run5_135150517053228,0.51098627
Run5_135150517799221,0.15195592
Run5_135571511928604,0.1811696
Run5_135571512453492,0.14093459
Run5_135571526531892,0.73430294
Run5_135571526838003,0.064151905
Run5_135571539352286,0.27798662
Run5_135571539355998,0.5119175
Run5_135699958974299,0.5541001
Run5_135699959040357,0.55934435
Run5_135699985484517,0.2490776
Run5_135699986049318,0.30222794
Run5_135700004595572,0.17713372
Run5_155842549833060,0.15781876
Run5_155842564176236,0.10430994
Run5_155842565066078,0.23157518
Run5_155842577029414,0.1764271
Run5_155842577098614,0.49367326
Run5_155888854981020,0.23378867
Run5_155888855439133,0.5493229
Run5_155888882212076,0.013883492
Run5_155888882216181,0.29906845
Run5_155888882408798,0.1712621
Run5_155911403719515,0.26722705
Run5_155911403748787,0.35565025
Run5_155911418210587,0.123134024
Run5_155911418440036,0.1943153
Run5_155911430753125,0.117415845
Run5_155911430753694,0.47558865
Run5_155911431248684,0.20098823
Run5_155911449921781,0.2796895
Run5_155971426310875,0.5900417
Run5_155971426576092,0.20887701
Run5_155971426634459,0.2066604
Run5_155971444979997,0.06289122
Run5_155971444992926,0.4988386
Run5_155971445180771,0.6301126
Run5_155972606769453,0.22433884
Run5_155972634331436,0.19624403
Run5_155972634593701,0.23705116
Run5_155972653235110,0.11743009
Run5_156024146083230,0.57665086
Run5_156024161101675,0.052238606
Run5_156024161332532,0.5673847
Run5_156024161355677,0.104288325
Run5_156024161557286,0.5191897
Run5_156024161615075,0.028486045
Run5_156024161651109,0.4348164
Run5_156024193075509,0.51142263
Run5_156453523639084,0.020857744
Run5_156453535890795,0.3208241
Run5_156453536221918,0.19896038
Run5_156453536644341,0.5920909
Run5_156453536717555,0.7112966
Run5_156453554732339,0.3575899
Run5_156453554772764,0.09149678
Run5_156453554838366,0.64304405
Run5_156453554998180,0.6203106
Run5_156463306753965,0.3118802
Run5_156463307114350,0.6148488
Run5_156463321274717,0.2473822
Run5_156463334083485,0.31191716
Run5_156463352929571,0.28046936
Run5_156463352933606,0.039421417
Run5_156515920165597,0.44441774
Run5_156515920426790,0.94358534
Run5_156515920468213,0.81286764
Run5_156515920627547,0.012921928
Run5_156515947167093,0.03848552
Run5_156515966598516,0.14506438
Run5_156933471288221,0.03446786
Run5_156933486438620,0.0066961185
Run5_156933486766451,0.2271623
Run5_156933498551132,0.5886197
Run5_156933517855093,0.389998
Run5_156933518219547,0.47781324
Run5_157004339014564,0.1254184
Run5_157004353418995,0.5211641
Run5_157004353453276,0.034914207
Run5_157004353465123,0.08441052
Run5_157004365784884,0.19376546
Run5_157071984519540,0.5727718
Run5_157071998839580,0.33736107
Run5_157072011967413,0.170099
Run5_157072030292723,0.25522023
Run5_157072030652724,0.25098342
Run5_157140435199862,0.11838663
Run5_157140449912668,0.6265796
Run5_157140450434396,0.31412876
Run5_157477590657244,0.10767522
Run5_157477590746851,0.20075744
Run5_157477605424477,0.2232658
Run5_157477617755997,0.11229096
Run5_157486582716206,0.17285794
Run5_157486609755054,0.025647966
Run5_157486628656875,0.3758557
Run5_157486628910942,0.036441725
Run5_157486629120795,0.04457033
Run5_157536914138854,0.23081774
Run5_157536914893020,0.20664456
Run5_157536928877942,0.67580044
Run5_157536929077979,0.48547438
Run5_157536929307877,0.50824386
Run5_157536960305052,0.45911923
Run5_157536960572838,0.09561775
Run5_157536961021851,0.2636756
Run5_157537719478110,0.09981668
Run5_157537734084526,0.5346794
Run5_157537765808883,0.21441029
Run5_157562550218075,0.20540582
Run5_157562550315756,0.23866673
Run5_157562577308382,0.5663084
Run5_157562577796318,0.12329679
Run5_157562595891484,0.15750504
Run5_157562596374813,0.16407987
Run5_157562596707749,0.2795832
Run5_157613955136739,0.60014725
Run5_157613955607853,0.19831435
Run5_157613955956011,0.4557562
Run5_157613970339766,0.36364025
Run5_157613970386267,0.24871095
Run5_157613970581925,0.1468151
Run5_157613982603549,0.11539987
Run5_157614001280747,0.754306
Run5_157614001535324,0.20761986
Run5_157614001577270,0.55395186
Run5_157614001776942,0.54287946
Run5_157614001997723,0.37475857
Run5_157684151564126,0.23257461
Run5_157684166182630,0.041882902
Run5_157684166474486,0.8419724
Run5_157684178537316,0.08381901
Run5_157684179028341,0.11330267
Run5_157684197447917,0.26308748
Run5_157684197636910,0.32212895
Run5_157684197702566,0.6574983
Run5_157690339907941,0.028592711
Run5_157690339931997,0.6303944
Run5_157690352495523,0.14459223
Run5_157690352593243,0.25916693
Run5_157690352744748,0.5330291
Run5_157690371397540,0.252251
Run5_157690371664163,0.46392632
Run5_160440044149084,0.08790517
Run5_160440058309915,0.2403173
Run5_160440058596140,0.25525153
Run5_160440058755507,0.2917107
Run5_160440070822301,0.24314225
Run5_160440070850909,0.5541232
Run5_160440071605166,0.5161762
Run5_160440071702940,0.39742193
Run5_160440090049398,0.033383407
Run5_160440090285797,0.19333509
Run5_160440090576819,0.17145836
Run5_160447843159397,0.16002627
Run5_160447855975837,0.15706521
Run5_160447856233397,0.023927411
Run5_160447874328294,0.83153856
Run5_160785117669293,0.35505965
Run5_160785117669683,0.33900127
Run5_160785132345059,0.12565039
Run5_160785132801436,0.5501087
Run5_160785144859365,0.04767518
Run5_160785144925028,0.06688186
Run5_160785164097844,0.4407336
Run5_160785164294507,0.13844524
Run5_160903095008565,0.45785224
Run5_160903109663582,0.036424253
Run5_160903109926107,0.17901066
Run5_160903122083174,0.46672103
Run5_160903141124900,0.26483107
Run5_160903141443500,0.07078196
Run5_160903141669174,0.10576557
Run5_160903141734646,0.36041844
Run5_160910638430645,0.06351614
Run5_160910657313062,0.05722476
Run5_160910657370460,0.04436306
Run5_160910657575723,0.43966058
Run5_160910657867126,0.4721632
Run5_160928731163556,0.18073797
Run5_160928745012469,0.6686611
Run5_160928777226590,0.2566336
Run5_160990068137253,0.008483988
Run5_160990068160307,0.22300097
Run5_160990068329317,0.8509811
Run5_160990068434789,0.23689507
Run5_160990114006964,0.22946414
Run5_160996510788955,0.20142794
Run5_160996510844763,0.16807525
Run5_160996510849372,0.23045062
Run5_160996511074155,0.91743803
Run5_160996525231478,0.5636966
Run5_160996557175086,0.30884236
Run5_161340107643740,0.61013657
Run5_161340135426284,0.22200976
Run5_161340135488939,0.52551943
Run5_161340135790902,0.24854693
Run5_161340154039083,0.36259824
Run5_161411780700470,0.22467676
Run5_161411807730523,0.041713566
Run5_161451911071541,0.27334672
Run5_161451911526828,0.11174553
Run5_161451911834403,0.32508478
Run5_161451925760302,0.18765332
Run5_161451925982565,0.18567479
Run5_161451926215899,0.24743874
Run5_161451938531637,0.20338225
Run5_161451957246173,0.17132339
Run5_161451957246774,0.07362007
Run5_161451957765939,0.2075766
Run5_161451957927150,0.25312924
Run5_161462648432875,0.5606895
Run5_161462648747757,0.122143045
Run5_161462649252574,0.047720876
Run5_161462663689971,0.9513891
Run5_161462663723251,0.098375365
Run5_161462675757876,0.18321301
Run5_161462676024222,0.29055983
Run5_161462676216236,0.26800138
Run5_161462694656428,0.24014865
Run5_161462694865204,0.12093494
Run5_161462695192413,0.6243949
Run5_161478620637083,0.6262905
Run5_161478620690654,0.6086218
Run5_161478620964709,0.70698375
Run5_161478635015085,0.23520397
Run5_161478635018155,0.124758415
Run5_161478648130461,0.10480657
Run5_161548563335086,0.10872518
Run5_161548575394725,0.7751008
Run5_161548575553387,0.20514157
Run5_161548575890718,0.6465916
Run5_161864227941173,0.22633918
Run5_161864228137398,0.050819114
Run5_161864228162982,0.23271462
Run5_161864228395876,0.043068904
Run5_161864228693869,0.45518395
Run5_161864243436260,0.015448518
Run5_161864274004405,0.5462067
Run5_161864274269989,0.18130752
Run5_161864274307380,0.50127107
Run5_161883152664885,0.56521314
Run5_161883167288684,0.33010894
Run5_161883167537899,0.23485754
Run5_161883167808869,0.024765885
Run5_161883167865075,0.076033
Run5_161883168033076,0.24654521
Run5_161883180623587,0.11977198
Run5_161883198962589,0.4589321
Run5_161890937269108,0.37213644
Run5_161890951944990,0.18181576
Run5_161890952399796,0.4409332
Run5_161890952759717,0.4237627
Run5_161890964490589,0.47022092
Run5_161890983664038,0.24415328
Run5_161890983951788,0.6080035
Run5_161890983963060,0.7072008
Run5_161890984217308,0.46596974
Run5_161890984220955,0.6006726
Run5_161893219678125,0.27302885
Run5_161893233838836,0.2479844
Run5_161893246196573,0.23028864
Run5_161893265075125,0.21040338
Run5_161893265356581,0.31299436
Run5_161893265849139,0.16319431
Run5_161960476956974,0.32209387
Run5_161960508119411,0.50353754
Run5_161960508213174,0.059713375
Run5_161960508964142,0.096232355
Run5_162001533417372,0.13329838
Run5_162001548134131,0.19416933
Run5_162001560718109,0.5037069
Run5_162001579597147,0.03817185
Run5_162078842088860,0.2526956
Run5_162078842283867,0.24159987
Run5_162078842349987,0.19735995
Run5_162078842833638,0.22909704
Run5_162078857021285,0.15978543
Run5_162078857317108,0.14456643
Run5_162078857541350,0.16708066
Run5_162078869346013,0.55766207
Run5_162078870100196,0.73858815
Run5_162078870125427,0.32602742
Run5_162078888212780,0.14517179
Run5_162078888258867,0.22096264
Run5_162090653969637,0.68862003
Run5_162090667919779,0.06560521
Run5_162090668378419,0.5532821
Run5_162090668419443,0.54199505
Run5_162090680794358,0.16121228
Run5_162090681260395,0.035339195
Run5_162090681321884,0.048169535
Run5_162090699345309,0.4665279
Run5_164631946422502,0.044226184
Run5_164631959428509,0.0756844
Run5_164631959751453,0.24428594
Run5_164631977839027,0.2968479
Run5_164631977875677,0.13503814
Run5_164631978101093,0.15157673
Run5_164631978327404,0.5554123
Run5_164698906278253,0.24686965
Run5_164698907065182,0.60719174
Run5_164698921229723,0.2935179
Run5_164698921749229,0.23774035
Run5_164698921842923,0.21911204
Run5_164698933651885,0.07644261
Run5_164698934437683,0.6148068
Run5_164698952452459,0.039772723
Run5_164698952686389,0.24842519
Run5_164753399208804,0.30549058
Run5_164753399540572,0.2702293
Run5_164753414155507,0.3305323
Run5_164753425979700,0.5195544
Run5_164753426012523,0.25293887
Run5_164753426300150,0.33922285
Run5_164753445435613,0.28289434
Run5_164753445702515,0.87314427
Run5_164761049970548,0.2969691
Run5_164761064323811,0.32355633
Run5_164761076713820,0.48748034
Run5_164761077148979,0.37351444
Run5_164761095752494,0.12368613
Run5_164761095817461,0.65329444
Run5_164761095854004,0.17459872
Run5_164761095858013,0.05429945
Run5_164769504909660,0.18486835
Run5_164769505164701,0.5858818
Run5_164769519847654,0.21342309
Run5_164769520052660,0.18451089
Run5_164769532169011,0.1724815
Run5_164769532431070,0.1721153
Run5_164769532951971,0.074124314
Run5_164769551268125,0.250955
Run5_164769551537972,0.273312
Run5_164769551796526,0.17679003
Run5_164818777754483,0.054011203
Run5_164818790075254,0.19274801
Run5_164818790603492,0.46904126
Run5_164818809413028,0.54869264
Run5_164818809678749,0.19813009
Run5_165164910235036,0.011976783
Run5_165164910759341,0.16918923
Run5_165164910831413,0.1921479
Run5_165164911016758,0.21337558
